,AAPL,ABT,AMD,ANET,AVGO,BAC,BBY,BMY,CEG,COP,CVX,ETN,GE,HD,JPM,KO,LLY,MMM,NVDA,PEP,SMCI,TFC,TSM,UNH,USB,VRT,VST,WFC,WMT,XOM,JNJ
2025-12-15,,128.50999450683594,207.5800018310547,125.88999938964844,339.8500061035156,,72.87999725341797,54.29499816894531,357.1300048828125,94.36000061035156,149.83999633789062,,300.9800109863281,356.989990234375,,70.9749984741211,1062.0899658203125,165.64999389648438,176.22999572753906,151.21499633789062,31.3700008392334,49.7599983215332,287.75,341.04998779296875,53.71500015258789,161.61000061035156,,,116.8000030517578,117.73999786376952,214.25999450683597
2025-12-16,,126.86000061035156,209.0399932861328,126.11000061035156,341.0400085449219,54.77999877929688,72.61000061035156,,365.6700134277344,90.77999877929688,146.72500610351562,329.9100036621094,298.67999267578125,352.6700134277344,315.5299987792969,70.37999725341797,1054.0999755859375,163.19000244140625,177.50999450683594,150.3300018310547,31.655000686645508,49.70000076293945,286.9200134277344,334.0599975585937,53.470001220703125,160.57000732421875,173.42999267578125,92.18499755859376,115.37999725341795,114.66000366210938,
2025-12-17,271.8599853515625,126.69499969482422,,122.37000274658205,326.1300048828125,54.52999877929688,71.44999694824219,53.584999084472656,340.9700012207031,94.98999786376952,,315.8099975585937,292.1300048828125,356.760009765625,314.9949951171875,70.66500091552734,1041.6099853515625,162.16000366210938,170.9199981689453,150.08999633789062,29.850000381469727,50.150001525878906,276.94000244140625,331.5,53.7599983215332,149.77000427246094,160.1300048828125,92.58999633789062,115.66999816894533,117.4250030517578,210.38999938964844
2025-12-18,272.1600036621094,125.0999984741211,200.97999572753903,124.5999984741211,329.70001220703125,54.22999954223633,71.76000213623047,,361.0950012207031,92.2300033569336,147.6999969482422,316.0,301.69000244140625,355.0299987792969,313.010009765625,,1056.8699951171875,161.77000427246094,174.00999450683594,149.33999633789062,29.3799991607666,49.935001373291016,284.8099975585937,327.9700012207031,53.869998931884766,154.35000610351562,166.1699981689453,91.49500274658205,114.83999633789062,116.55999755859376,208.30999755859372
2025-12-19,273.6700134277344,125.4250030517578,213.5,131.16000366210938,340.5050048828125,55.2400016784668,,54.19499969482422,355.2799987792969,91.91500091552734,147.6999969482422,317.6499938964844,307.1499938964844,345.0740051269531,317.1099853515625,70.08999633789062,1070.550048828125,161.92999267578125,180.9900054931641,148.17999267578125,31.13999938964844,50.08000183105469,288.8699951171875,327.4100036621094,54.15499877929688,159.81500244140625,162.97000122070312,92.98999786376952,114.4499969482422,116.66000366210938,206.42999267578125
2025-12-22,270.82000732421875,125.19000244140624,215.0,130.7100067138672,341.3900146484375,55.84999847412109,,54.63999938964844,357.6400146484375,93.30999755859376,149.75999450683594,320.3399963378906,314.70001220703125,346.489990234375,323.1300048828125,70.19499969482422,1076.1099853515625,159.98500061035156,183.6100006103516,147.05999755859375,31.06999969482422,50.560001373291016,293.2200012207031,325.1300048828125,54.8650016784668,166.2899932861328,161.50999450683594,94.26499938964844,112.56999969482422,118.11000061035156,207.2700042724609
2025-12-23,272.239990234375,124.5500030517578,214.8699951171875,131.30999755859375,349.33599853515625,55.959999084472656,69.56500244140625,54.27000045776367,361.3900146484375,92.75,150.5,322.7749938964844,315.5899963378906,344.9800109863281,325.8399963378906,69.8550033569336,1071.0400390625,160.14999389648438,189.2100067138672,143.67999267578125,30.768999099731445,50.494998931884766,297.0400085449219,324.6600036621094,54.4900016784668,166.25999450683594,161.63999938964844,94.44499969482422,110.86000061035156,119.37999725341795,205.7400054931641
2025-12-26,273.25,124.8499984741211,214.8999938964844,131.85000610351562,352.17999267578125,56.18999862670898,69.61900329589844,54.665000915527344,360.3949890136719,91.54000091552734,150.05499267578125,322.2799987792969,315.2099914550781,349.82501220703125,327.94000244140625,69.87999725341797,1077.52001953125,162.0850067138672,190.5399932861328,143.77099609375,30.6200008392334,50.6150016784668,302.9599914550781,331.8699951171875,54.9900016784668,167.61000061035156,161.67999267578125,95.2750015258789,111.73999786376952,119.11499786376952,207.6300048828125
2025-12-29,273.79901123046875,124.61000061035156,215.6499938964844,134.17999267578125,349.2699890136719,55.34999847412109,67.83000183105469,54.119998931884766,,,151.00999450683594,321.45001220703125,311.5799865722656,347.4200134277344,323.760009765625,70.15499877929688,1079.47998046875,161.74000549316406,188.22999572753903,144.22999572753906,30.07999992370605,50.0099983215332,301.0,328.9100036621094,54.505001068115234,165.6300048828125,161.82000732421875,94.54499816894533,112.5500030517578,120.5500030517578,207.6000061035156
2025-12-30,272.989990234375,125.81500244140624,215.32000732421875,132.4499969482422,349.9200134277344,55.27999877929688,67.87999725341797,54.22499847412109,356.82000732421875,94.1500015258789,152.3300018310547,320.8800048828125,311.8299865722656,346.4100036621094,,70.0999984741211,1080.050048828125,161.19000244140625,187.5500030517578,144.1300048828125,29.63999938964844,49.58000183105469,299.7699890136719,332.20001220703125,54.3125,164.3300018310547,162.63999938964844,94.3550033569336,111.91000366210938,,206.94000244140625
2025-12-31,271.8399963378906,125.27999877929688,214.17999267578125,130.99000549316406,346.0899963378906,,66.93000030517578,53.95000076293945,353.2699890136719,93.5999984741211,152.39999389648438,318.489990234375,308.0400085449219,344.1300048828125,322.32000732421875,69.93000030517578,1075.050048828125,160.11000061035156,186.4900054931641,143.5,29.25,49.220001220703125,303.864990234375,330.1849975585937,53.3650016784668,161.94000244140625,161.33999633789062,93.2249984741211,111.4000015258789,120.33499908447266,206.97999572753903
2026-01-02,270.9800109863281,124.19000244140624,223.44000244140625,133.61000061035156,347.5899963378906,55.96500015258789,69.18000030517578,53.47999954223633,366.1799926757813,96.6999969482422,155.8699951171875,327.260009765625,320.75,345.79998779296875,325.44000244140625,69.11000061035156,1080.3499755859375,161.80999755859375,188.80990600585935,142.24000549316406,30.9689998626709,49.7400016784668,319.6600036621094,336.3900146484375,53.91999816894531,175.57000732421875,165.22999572753906,95.19499969482422,112.75,122.63999938964844,207.3699951171875
2026-01-05,267.260009765625,126.47000122070312,221.05999755859372,137.1750030517578,343.3599853515625,56.88999938964844,70.05999755859375,53.060001373291016,355.0,99.26000213623048,164.02999877929688,322.260009765625,324.3500061035156,344.1400146484375,334.07000732421875,67.97000122070312,1041.5,163.58999633789062,188.1100006103516,139.91000366210938,30.075000762939453,50.5,322.2749938964844,342.1000061035156,55.5,174.0500030517578,163.00999450683594,96.41000366210938,112.6999969482422,125.39299774169922,204.30999755859372
2026-01-06,262.42498779296875,127.80500030517578,214.6100006103516,,343.739990234375,57.23500061035156,72.16999816894531,54.43999862670898,,97.04000091552734,156.65499877929688,333.0400085449219,327.57000732421875,349.2900085449219,334.69000244140625,,1063.949951171875,166.13999938964844,187.25,139.0,30.49860000610352,51.18999862670898,327.3900146484375,349.010009765625,56.07500076293945,174.92999267578125,169.52000427246094,96.3000030517578,114.37999725341795,121.12000274658205,204.78500366210935
2026-01-07,260.3599853515625,127.03500366210938,210.0,130.0399932861328,343.5,55.63999938964844,,56.720001220703125,,93.9800033569336,155.1929931640625,322.6000061035156,323.6050109863281,349.19000244140625,327.0199890136719,67.52999877929688,1108.1099853515625,162.88999938964844,189.2400054931641,137.0,30.01000022888184,50.58000183105469,318.7699890136719,341.7900085449219,54.875,171.50999450683594,154.60000610351562,94.27999877929688,112.72000122070312,118.49500274658205,207.47999572753903
2026-01-08,259.0599975585937,126.18000030517578,,123.69000244140624,332.4100036621094,56.14500045776367,71.80500030517578,55.90999984741211,,98.7300033569336,159.27000427246094,320.5799865722656,314.3999938964844,359.5199890136719,329.80499267578125,69.36499786376953,1084.6600341796875,165.24000549316406,185.1300048828125,139.375,29.876100540161133,50.94499969482422,318.07000732421875,346.7900085449219,55.52999877929688,160.8000030517578,150.60000610351562,95.58499908447266,113.06500244140624,122.91000366210938,
2026-01-09,,125.91000366210938,,122.88500213623048,344.9700012207031,55.810001373291016,70.58999633789062,55.8650016784668,342.5,97.5,162.13999938964844,324.5199890136719,321.6499938964844,,329.2200012207031,70.52999877929688,1063.5699462890625,165.17999267578125,184.8500061035156,139.8800048828125,30.1299991607666,50.6150016784668,323.6300048828125,344.07000732421875,55.220001220703125,163.61000061035156,166.40499877929688,95.94000244140624,114.52999877929688,124.61000061035156,204.3699951171875
2026-01-12,260.2099914550781,124.62999725341795,207.6699981689453,123.41000366210938,352.2300109863281,55.16999816894531,67.16999816894531,55.78499984741211,335.8099975585937,95.4749984741211,162.33999633789062,329.04998779296875,324.1400146484375,374.9100036621094,324.4150085449219,70.4749984741211,1080.75,167.94000244140625,184.8999938964844,141.35000610351562,30.1299991607666,50.14419937133789,331.7900085449219,340.44000244140625,54.3849983215332,169.99000549316406,172.55079650878906,94.98500061035156,117.97000122070312,123.98999786376952,209.7400054931641
2026-01-13,261.04998779296875,124.25499725341795,221.0200042724609,129.92999267578125,354.5450134277344,54.38999938964844,67.48500061035156,55.93999862670898,333.6099853515625,96.44000244140624,163.86000061035156,332.3699951171875,327.2200012207031,379.8049926757813,310.7799987792969,,1076.6500244140625,,185.82000732421875,143.4499969482422,28.61000061035156,,,,,,,,,126.48999786376952,213.6699981689453
2026-01-14,,125.01000213623048,223.52999877929688,125.06999969482422,339.8900146484375,52.5099983215332,66.69000244140625,57.02000045776367,330.1600036621094,,167.32000732421875,331.2200012207031,318.9800109863281,375.9800109863281,,71.43000030517578,,169.97999572753906,183.1699981689453,145.92999267578125,28.280000686645508,49.84000015258789,327.1300048828125,334.95001220703125,53.52000045776367,170.93499755859375,169.0,89.25,120.05999755859376,,218.58999633789065
2026-01-15,258.3299865722656,123.51000213623048,227.8999938964844,130.6300048828125,343.0599975585937,52.59000015258789,,56.619998931884766,341.218994140625,98.9499969482422,166.19000244140625,333.45001220703125,,379.1700134277344,309.3599853515625,70.47000122070312,1032.9300537109375,171.05999755859375,187.13999938964844,146.5500030517578,29.420000076293945,50.29999923706055,341.75,339.0199890136719,53.959999084472656,172.63999938964844,180.2100067138672,88.94499969482422,119.23999786376952,129.13999938964844,
2026-01-16,255.47999572753903,121.7300033569336,231.8000030517578,129.80999755859375,351.7699890136719,52.959999084472656,67.76000213623047,55.275001525878906,307.8900146484375,98.18000030517578,166.27999877929688,343.8299865722656,325.1499938964844,380.1900024414063,312.44000244140625,70.42500305175781,1038.93994140625,167.6999969482422,186.22999572753903,146.30999755859375,32.650001525878906,49.9900016784668,342.3999938964844,331.0474853515625,54.415000915527344,176.92999267578125,166.6699981689453,88.37000274658203,120.0,129.8800048828125,218.67999267578125
2026-01-20,246.67999267578125,121.13999938964844,231.94000244140625,127.5199966430664,332.6000061035156,52.10499954223633,65.81999969482422,54.22999954223633,,95.5,165.30999755859375,337.6300048828125,311.8999938964844,375.2300109863281,302.8299865722656,71.7699966430664,1041.8699951171875,156.08999633789062,178.2100067138672,147.66000366210938,31.420000076293945,49.16999816894531,327.1199951171875,338.5,54.380001068115234,175.22000122070312,156.80999755859375,86.6500015258789,118.75,130.47999572753906,218.2899932861328
2026-01-21,247.6300048828125,120.80500030517578,249.66000366210935,127.26000213623048,328.7699890136719,52.09999847412109,66.55000305175781,54.48500061035156,294.29998779296875,97.13999938964844,166.6999969482422,337.9800109863281,318.57000732421875,384.6900024414063,302.04998779296875,72.01499938964844,1079.3199462890625,,183.33999633789065,146.72999572753906,32.2599983215332,,,,,,,,,133.6300048828125,218.0800018310547
2026-01-22,248.33999633789065,108.5,253.72999572753903,,325.489990234375,52.42499923706055,67.01000213623047,54.84999847412109,,96.79499816894533,166.38999938964844,334.0400085449219,295.0,381.1199951171875,303.6300048828125,71.8949966430664,1087.8499755859375,160.3350067138672,184.8300018310547,144.3800048828125,32.459999084472656,50.290000915527344,327.3500061035156,354.7749938964844,56.18000030517578,181.0,160.66000366210938,88.04000091552734,117.8550033569336,133.65499877929688,218.58999633789065
2026-01-23,247.97000122070312,107.41000366210938,259.6000061035156,136.3300018310547,320.0400085449219,51.71730041503906,,54.63999938964844,289.0599975585937,98.3499984741211,,331.1700134277344,293.79998779296875,,297.7099914550781,72.875,1064.31005859375,162.6999969482422,187.6699981689453,144.57000732421875,,49.56499862670898,334.8699951171875,356.29998779296875,55.47499847412109,182.5800018310547,160.13999938964844,86.95999908447266,117.76000213623048,134.9600067138672,220.16000366210935
2026-01-26,255.4199981689453,108.77999877929688,251.32000732421875,143.72000122070312,324.8599853515625,52.02999877929688,66.73999786376953,54.59000015258789,,98.43000030517578,167.4250030517578,332.17999267578125,295.0799865722656,386.4599914550781,301.0299987792969,72.58000183105469,1063.0699462890625,,186.38999938964844,145.8699951171875,30.780000686645508,,,,,,,,,134.85499572753906,221.3999938964844
2026-01-27,258.2799987792969,108.22000122070312,252.0399932861328,146.67999267578125,332.8099975585937,52.15999984741211,65.73999786376953,55.540000915527344,,99.86000061035156,169.0399932861328,,297.4800109863281,,300.29998779296875,73.54499816894531,1038.469970703125,,188.5399932861328,148.77000427246094,31.200000762939453,,,,,,,,,136.82000732421875,224.4499969482422
2026-01-28,256.44000244140625,106.05500030517578,252.7400054931641,,333.2950134277344,51.790000915527344,65.56999969482422,54.630001068115234,,101.38999938964844,169.91000366210938,347.2799987792969,292.45001220703125,375.2900085449219,300.69500732421875,73.05000305175781,1023.75,155.94000244140625,191.5399932861328,148.47999572753906,31.209999084472656,50.31999969482422,342.20001220703125,294.0299987792969,55.7400016784668,193.75999450683597,165.58999633789062,88.02999877929688,116.56999969482422,137.5800018310547,227.75
2026-01-29,258.17498779296875,106.03500366210938,252.08999633789065,,330.75,53.040000915527344,65.15499877929688,54.27999877929688,,102.79000091552734,171.13999938964844,,,,,73.41000366210938,,156.32000732421875,192.42999267578125,148.66000366210938,30.125,51.28499984741211,339.5599975585937,292.2200012207031,56.33000183105469,195.07000732421875,162.5399932861328,90.5749969482422,117.37999725341795,,
2026-01-30,259.4800109863281,109.3249969482422,236.77999877929688,,331.4200134277344,,65.12999725341797,55.04999923706055,,104.2300033569336,177.00999450683594,351.5199890136719,306.7900085449219,374.5899963378906,305.8900146484375,74.8499984741211,,153.1199951171875,191.28500366210935,153.66000366210938,29.13999938964844,51.435001373291016,330.6400146484375,287.04998779296875,56.09999847412109,186.1300048828125,158.3350067138672,90.52999877929688,119.18000030517578,141.60000610351562,227.25
2026-02-02,269.9599914550781,109.41000366210938,246.27999877929688,138.33999633789062,331.1099853515625,54.005001068115234,65.9000015258789,55.8849983215332,,101.83000183105467,174.1300048828125,359.4949951171875,,378.1000061035156,308.1700134277344,75.3499984741211,1043.0899658203125,153.38999938964844,185.69000244140625,155.16000366210938,29.725000381469727,52.65499877929688,341.3699951171875,285.7699890136719,57.36000061035156,189.97000122070312,154.25,92.29499816894533,124.05999755859376,138.35000610351562,230.75999450683597
2026-02-03,269.4599914550781,,242.19000244140625,,320.3599853515625,,,,,,,362.3399963378906,309.8099975585937,381.0799865722656,314.7699890136719,,,155.6750030517578,180.3300018310547,162.88499450683594,29.752500534057617,54.02000045776367,335.760009765625,284.07000732421875,58.70000076293945,190.07000732421875,153.02000427246094,92.30999755859376,127.73999786376952,143.7100067138672,233.07000732421875
2026-02-04,276.4599914550781,108.16999816894533,200.4600067138672,130.30999755859375,307.8500061035156,55.40999984741211,68.51000213623047,57.6349983215332,,,181.2100067138672,364.9100036621094,308.3349914550781,387.1700134277344,317.2300109863281,77.30999755859375,1107.31005859375,,174.1999969482422,166.24000549316406,33.72999954223633,,,,,,,,,147.55999755859375,234.44000244140625
2026-02-05,275.9200134277344,109.08999633789062,192.4900054931641,,310.4800109863281,54.915000915527344,68.1500015258789,59.470001220703125,,104.93000030517578,179.19000244140625,354.6499938964844,,382.3500061035156,310.1300048828125,78.50499725341797,1019.97998046875,,171.82000732421875,167.5,30.850000381469727,,,,,,,,,145.97999572753906,237.7400054931641
2026-02-06,278.0799865722656,110.83999633789062,208.32000732421875,137.49000549316406,332.9200134277344,56.54499816894531,70.41000366210938,61.93999862670898,,107.61000061035156,180.72999572753903,373.6900024414063,320.8349914550781,385.25,,79.03990173339844,1057.8900146484375,172.59500122070312,185.41000366210935,170.47000122070312,34.345001220703125,55.79999923706055,348.8399963378906,276.4800109863281,60.70000076293945,195.6199951171875,149.6699981689453,93.93000030517578,131.19000244140625,149.02999877929688,240.00999450683597
2026-02-09,274.5400085449219,,215.8000030517578,,343.7699890136719,,,,272.1600036621094,,,376.9299926757813,,380.9500122070313,322.0400085449219,,1044.3399658203125,,189.7899932861328,166.47999572753906,,,,,,,,,,151.1300048828125,238.55999755859372
2026-02-10,273.7900085449219,,213.6199951171875,,340.42498779296875,,,,271.19000244140625,,,377.489990234375,316.2749938964844,389.6199951171875,318.0899963378906,,1024.800048828125,,188.6100006103516,166.96499633789062,,,,,,,,,,151.55999755859375,238.3000030517578
2026-02-11,,,213.4900054931641,140.6999969482422,342.5799865722656,53.83000183105469,67.05000305175781,59.915000915527344,,111.19000244140624,,396.1000061035156,313.7799987792969,390.55999755859375,310.7900085449219,78.5999984741211,1014.6400146484376,,190.02999877929688,169.14999389648438,32.04999923706055,,,,,,,,,155.55499267578125,240.8300018310547
2026-02-12,261.5899963378906,,205.9199981689453,,331.04998779296875,,,,,,,,312.8599853515625,390.2200012207031,302.5799865722656,,,,186.91000366210935,167.24000549316406,,,,,,,,,,149.9199981689453,244.5500030517578
2026-02-13,255.82000732421875,112.61000061035156,207.3000030517578,141.52000427246094,325.1099853515625,52.525001525878906,65.80999755859375,60.720001220703125,,111.44000244140624,183.69500732421875,389.1799926757813,315.3399963378906,391.05999755859375,,78.66000366210938,1040.4100341796875,171.80999755859375,182.78500366210935,165.92999267578125,30.559999465942383,51.88999938964844,366.2200012207031,293.17999267578125,57.685001373291016,234.6300048828125,171.49000549316406,86.94499969482422,133.89999389648438,148.41000366210938,243.42999267578125
2026-02-17,263.75,112.27999877929688,203.0449981689453,142.60000610351562,332.6199951171875,52.75,,60.35499954223633,,108.81999969482422,,391.5700073242188,327.0863952636719,383.1000061035156,307.20001220703125,79.59500122070312,1036.43994140625,,184.97999572753903,161.8800048828125,30.1200008392334,,,,,,,,,146.2100067138672,243.38999938964844
2026-02-18,264.32000732421875,,200.1100006103516,,333.4800109863281,,,,,,,380.3399963378906,329.45001220703125,383.3999938964844,308.7699890136719,,1020.1599731445312,,187.88999938964844,164.375,,,,,,,,,,150.63999938964844,244.92999267578125
2026-02-19,260.510009765625,112.19000244140624,203.3500061035156,,,52.76499938964844,66.29000091552734,,,111.59500122070312,184.91000366210935,,334.6700134277344,378.5299987792969,308.0799865722656,,1023.260009765625,,187.88999938964844,164.60000610351562,32.16999816894531,,,,,,,,,150.94000244140625,246.8999938964844
2026-02-20,264.5899963378906,112.20999908447266,200.1199951171875,132.7899932861328,332.5899963378906,53.08000183105469,,,,110.54499816894533,183.9250030517578,,343.2099914550781,382.2799987792969,310.8699951171875,79.83999633789062,1010.1599731445312,167.0800018310547,189.8300018310547,164.94000244140625,,52.33000183105469,370.5249938964844,290.0899963378906,58.67499923706055,243.8800048828125,171.3800048828125,88.69999694824219,123.00499725341795,147.3000030517578,242.50999450683597
2026-02-23,266.3900146484375,,196.58999633789065,,330.3900146484375,,,,,,,362.1499938964844,339.0199890136719,377.0,297.7200012207031,,1058.510009765625,,191.6100006103516,168.3300018310547,,,,,,,,,,150.8300018310547,245.83999633789065
2026-02-24,272.1700134277344,114.56999969482422,213.72999572753903,128.72000122070312,325.44000244140625,50.40499877929688,62.73500061035156,61.59999847412109,,110.62000274658205,185.35499572753903,374.5299987792969,,384.4800109863281,,80.72000122070312,1042.5999755859375,,192.8699951171875,169.5469970703125,31.1299991607666,,,,,,,,,149.3000030517578,246.27999877929688
2026-02-25,274.17999267578125,,210.8600006103516,,332.3099975585937,,,,,,,373.5299987792969,342.8900146484375,375.5700073242188,303.3599853515625,,1029.5400390625,,195.8800048828125,169.19000244140625,,,,,,,,,,149.05999755859375,245.17999267578125
2026-02-26,272.989990234375,,203.6699981689453,,321.70001220703125,,,,,,,374.6099853515625,,,306.1199951171875,,1022.1099853515624,,184.8999938964844,167.55999755859375,,,,,,,,,,,243.47999572753903
2026-02-27,264.1700134277344,116.30999755859376,200.19000244140625,133.46499633789062,319.6199951171875,49.80500030517578,61.97999954223633,62.36000061035156,,113.45500183105467,186.75,,342.0299987792969,380.6700134277344,299.9200134277344,81.55000305175781,1051.7099609375,165.27000427246094,177.16000366210938,169.72999572753906,32.3849983215332,49.33000183105469,374.5799865722656,293.32501220703125,54.6349983215332,254.7899932861328,173.8300018310547,81.42500305175781,127.91000366210938,152.59500122070312,
2026-03-02,264.6000061035156,,,,318.6499938964844,,,,,,,377.3900146484375,345.6300048828125,370.6600036621094,297.5400085449219,,1017.6599731445312,,182.3600006103516,167.24000549316406,,,,,,,,,,154.19000244140625,248.47000122070312
2026-03-03,263.6889953613281,,190.97000122070312,,,,,,,,,354.6600036621094,334.6000061035156,366.1675109863281,300.385009765625,,1005.2999877929688,158.52000427246094,180.0800018310547,164.89999389648438,,49.310001373291016,353.3900146484375,289.1700134277344,53.98500061035156,244.5800018310547,161.69000244140625,82.52999877929688,127.9000015258789,151.3000030517578,246.82000732421875
2026-03-04,262.45001220703125,,202.05999755859372,,316.9700012207031,,,,,,,354.45001220703125,339.739990234375,369.0700073242188,299.2099914550781,,1003.3200073242188,,182.91000366210935,163.89999389648438,,,,,,,,,,149.77999877929688,245.19000244140625
2026-03-05,260.260009765625,,199.4600067138672,,332.625,,,,,,,354.6300048828125,326.9599914550781,361.6400146484375,293.45001220703125,,982.9099731445312,156.1999969482422,183.3300018310547,160.6999969482422,,48.46500015258789,353.8800048828125,288.6499938964844,53.880001068115234,249.6999969482422,167.38999938964844,82.11000061035156,123.31999969482422,150.74000549316406,
2026-03-06,257.44000244140625,109.0,,132.8699951171875,330.4200134277344,48.61000061035156,66.66000366210938,60.275001525878906,,117.06999969482422,189.8800048828125,347.79998779296875,323.07000732421875,357.94000244140625,289.3599853515625,77.05000305175781,989.8400268554688,153.41000366210938,177.69000244140625,159.41000366210938,31.31999969482422,46.47999954223633,338.8599853515625,286.4700012207031,52.36000061035156,241.7449951171875,158.5800018310547,80.4000015258789,123.77999877929688,151.13999938964844,240.38999938964844
2026-03-09,259.8900146484375,,202.72999572753903,,,,,,,,,353.9599914550781,321.8999938964844,353.5799865722656,289.9100036621094,,1008.4099731445312,151.63499450683594,182.67999267578125,161.52999877929688,,46.7599983215332,348.739990234375,285.0400085449219,52.130001068115234,264.739990234375,163.63999938964844,78.84500122070312,124.31999969482422,150.4250030517578,242.58999633789065
2026-03-10,260.7200012207031,,203.2400054931641,,342.6000061035156,,,,,,,361.0700073242188,326.625,357.1700134277344,288.70001220703125,,1001.3300170898438,,184.75999450683597,160.77999877929688,,,,,,,,,,148.125,243.6999969482422
2026-03-11,260.8099975585937,,204.75,,341.4800109863281,,,,,,,,325.1199951171875,,287.4200134277344,,999.6099853515624,,186.00999450683597,160.14999389648438,,,,,,,,,,151.5449981689453,
2026-03-12,255.75,,197.82000732421875,,335.9100036621094,,,,,,,348.7300109863281,306.6099853515625,,282.8800048828125,,,,183.00999450683597,158.8800048828125,,,,,,,,,,153.52000427246094,242.05999755859372
2026-03-13,,,193.44000244140625,,322.1700134277344,,,,,,,355.3299865722656,299.7300109863281,339.07000732421875,283.44000244140625,,985.510009765625,150.97000122070312,180.26499938964844,159.9199981689453,,43.84000015258789,338.4100036621094,282.0400085449219,51.02000045776367,258.8999938964844,158.91000366210938,74.11499786376953,126.54000091552734,156.13999938964844,241.55999755859372
2026-03-16,252.77999877929688,,196.6000061035156,,324.9100036621094,,,,,,,361.0400085449219,304.010009765625,342.5799865722656,286.1199951171875,,,,183.1300048828125,157.6999969482422,,,,,,,,,,,243.19000244140625
2026-03-17,,,,,,,,,307.69000244140625,,,363.9700012207031,302.1000061035156,341.54998779296875,286.8900146484375,,930.510009765625,,181.9600067138672,156.5,,,,,,,,,,158.82000732421875,238.1100006103516
2026-03-18,,,,,,,,,317.2200012207031,,,360.4599914550781,300.9599914550781,330.92999267578125,287.75,,918.02001953125,,180.3500061035156,153.5500030517578,,,,,,,,,,157.5800018310547,237.2700042724609
2026-03-19,248.9069976806641,,205.22999572753903,,319.7699890136719,,,,,,,360.1600036621094,291.6000061035156,328.27099609375,,,917.5700073242188,,178.5,152.72000122070312,,,,,,,,,,,
2026-03-20,248.19000244140625,,201.47000122070312,,310.7699890136719,,,,,,,356.8599853515625,286.54998779296875,320.9100036621094,286.739990234375,,906.6400146484376,141.13999938964844,173.0,150.11000061035156,,44.165000915527344,329.2200012207031,276.1499938964844,51.244998931884766,255.63999938964844,146.22999572753906,77.69999694824219,119.02999877929688,159.74000549316406,235.6100006103516
2026-03-23,251.44000244140625,,202.6199951171875,,322.42999267578125,,,,,,,359.80499267578125,291.67999267578125,,289.9100036621094,,910.77001953125,,175.50999450683594,150.83999633789062,,,,,,,,,,161.1199951171875,235.4199981689453
2026-03-24,251.75,,205.38499450683597,,318.260009765625,,,,,,,374.0700073242188,290.5799865722656,330.9200134277344,292.45001220703125,,902.77001953125,,175.30999755859375,150.63999938964844,,,,,,,,,,,235.2700042724609
2026-03-25,,104.83000183105467,,135.02000427246094,,48.775001525878906,,58.96500015258789,303.3699951171875,,,375.1400146484375,,,295.4700012207031,,916.4199829101562,,178.6699981689453,151.72999572753906,,,,,,,,,,163.25999450683594,239.9900054931641
2026-03-26,,104.55999755859376,,122.61000061035156,,48.2400016784668,63.209999084472656,59.40499877929688,295.1600036621094,133.24000549316406,207.77999877929688,,,,,74.69999694824219,,144.0399932861328,171.22999572753906,150.7899932861328,,44.95500183105469,326.1217956542969,267.7099914550781,51.59999847412109,252.5800018310547,152.3000030517578,79.01000213623047,122.19000244140624,,
2026-03-27,248.6199951171875,,201.97000122070312,,300.7799987792969,,,,,,,357.19000244140625,,321.5199890136719,282.739990234375,,,,167.4600067138672,153.00999450683594,,,,,,,,,,170.91000366210938,240.38999938964844
2026-03-30,,101.88500213623048,,116.12999725341795,,47.220001220703125,63.91999816894531,59.76499938964844,298.57000732421875,132.91000366210938,210.72999572753903,,,,,76.2699966430664,,142.47000122070312,165.05999755859375,156.8300018310547,,44.6150016784668,316.5400085449219,261.8500061035156,50.880001068115234,234.08999633789065,147.5500030517578,76.80999755859375,123.5,,
2026-03-31,253.7899932861328,102.56999969482422,203.33999633789065,122.83000183105467,309.4200134277344,,,60.65499877929688,,131.97999572753906,206.8699951171875,,283.7099914550781,328.7300109863281,,76.05999755859375,920.0800170898438,,174.3800048828125,155.2790069580078,,,,,,,,,,169.64999389648438,244.38999938964844
2026-04-01,,102.37999725341795,210.19000244140625,124.86000061035156,313.4599914550781,49.27000045776367,64.33999633789062,61.7599983215332,279.4599914550781,128.375,197.3800048828125,365.5400085449219,,329.57000732421875,295.3699951171875,76.11000061035156,954.8400268554688,,175.8000030517578,154.64999389648438,,,,,,,,,,160.77999877929688,244.19000244140625
2026-04-02,255.88999938964844,102.87000274658205,217.55999755859372,126.68000030517578,314.5599975585937,49.3650016784668,64.5,59.59000015258789,272.82000732421875,130.4949951171875,,361.2799987792969,281.1300048828125,321.6400146484375,294.7300109863281,76.71499633789062,935.5800170898438,144.47000122070312,177.39999389648438,157.0,,47.15999984741211,338.9800109863281,277.25,52.93999862670898,261.31500244140625,151.1699981689453,80.61000061035156,125.79000091552734,,243.0
2026-04-06,258.8869934082031,102.29000091552734,220.19000244140625,126.2699966430664,314.2909851074219,50.06499862670898,64.20999908447266,59.31999969482422,275.1600036621094,131.6300048828125,198.92999267578125,,,,,,,144.5,177.63999938964844,156.72000122070312,,47.63999938964844,341.7699890136719,281.4200134277344,53.45000076293945,258.7699890136719,151.61000061035156,81.84500122070312,126.8000030517578,,
